0 0 0 0 0 0 0 0 -0.00203199494075068
1 0 0 0 0 0 0 0 0.331311475472586
0 1 0 0 0 0 0 0 0.628341896120233
1 1 0 0 0 0 0 0 0.812966533943037
0 0 1 0 0 0 0 0 0.43350267110534
1 0 1 0 0 0 0 0 0.870606282362933
0 1 1 0 0 0 0 0 0.776570007904214
1 1 1 0 0 0 0 0 0.927691079623345
0 0 0 1 0 0 0 0 0.405398015850235
1 0 0 1 0 0 0 0 0.692277136216585
0 1 0 1 0 0 0 0 0.926192870767214
1 1 0 1 0 0 0 0 0.973952181642647
0 0 1 1 0 0 0 0 0.590854279295908
1 0 1 1 0 0 0 0 0.952193959166089
0 1 1 1 0 0 0 0 0.97308942630088
1 1 1 1 0 0 0 0 1.00840288759122
0 0 0 0 1 0 0 0 0.436355856220151
1 0 0 0 1 0 0 0 0.727502406875534
0 1 0 0 1 0 0 0 0.797569029349572
1 1 0 0 1 0 0 0 0.965942344101365
0 0 1 0 1 0 0 0 0.789516092122125
1 0 1 0 1 0 0 0 0.972373558561677
0 1 1 0 1 0 0 0 0.864831339625441
1 1 1 0 1 0 0 0 0.97165391603764
0 0 0 1 1 0 0 0 0.654219539620599
1 0 0 1 1 0 0 0 0.868320568810572
0 1 0 1 1 0 0 0 0.936391774013026
1 1 0 1 1 0 0 0 0.991595357751992
0 0 1 1 1 0 0 0 0.921114341976435
1 0 1 1 1 0 0 0 1.00830956344825
0 1 1 1 1 0 0 0 0.993316021596423
1 1 1 1 1 0 0 0 1.00760798961866
0 0 0 0 0 1 0 0 0.175631487514411
1 0 0 0 0 1 0 0 0.444806382883232
0 1 0 0 0 1 0 0 0.682615260509627
1 1 0 0 0 1 0 0 0.869892576025352
0 0 1 0 0 1 0 0 0.476806555872292
1 0 1 0 0 1 0 0 0.882735832177616
0 1 1 0 0 1 0 0 0.843785591415598
1 1 1 0 0 1 0 0 0.976397402987383
0 0 0 1 0 1 0 0 0.717404929101834
1 0 0 1 0 1 0 0 0.920232264261756
0 1 0 1 0 1 0 0 0.987391734167936
1 1 0 1 0 1 0 0 1.0084432106145
0 0 1 1 0 1 0 0 0.680593236471209
1 0 1 1 0 1 0 0 0.991701068279612
0 1 1 1 0 1 0 0 0.991663737086232
1 1 1 1 0 1 0 0 1.00328965367646
0 0 0 0 1 1 0 0 0.550251643038954
1 0 0 0 1 1 0 0 0.734479499136355
0 1 0 0 1 1 0 0 0.781049121590253
1 1 0 0 1 1 0 0 0.945258368231463
0 0 1 0 1 1 0 0 0.85278298892307
1 0 1 0 1 1 0 0 0.929770645933022
0 1 1 0 1 1 0 0 0.87137782652258
1 1 1 0 1 1 0 0 0.955693362308133
0 0 0 1 1 1 0 0 0.808405277161676
1 0 0 1 1 1 0 0 0.983041827725866
0 1 0 1 1 1 0 0 0.936078846238442
1 1 0 1 1 1 0 0 1.0082942763287
0 0 1 1 1 1 0 0 0.961957035137013
1 0 1 1 1 1 0 0 1.00838841904236
0 1 1 1 1 1 0 0 0.966669791710811
1 1 1 1 1 1 0 0 0.990998255974252
0 0 0 0 0 0 1 0 0.613881307220464
1 0 0 0 0 0 1 0 0.752735457037551
0 1 0 0 0 0 1 0 0.970386100554486
1 1 0 0 0 0 1 0 0.978261885510491
0 0 1 0 0 0 1 0 0.744112435670456
1 0 1 0 0 0 1 0 0.991579460837823
0 1 1 0 0 0 1 0 0.978948526347587
1 1 1 0 0 0 1 0 1.00178669649511
0 0 0 1 0 0 1 0 0.647865560688736
1 0 0 1 0 0 1 0 0.873186825699266
0 1 0 1 0 0 1 0 0.991583758051385
1 1 0 1 0 0 1 0 1.00618411832354
0 0 1 1 0 0 1 0 0.691727923446153
1 0 1 1 0 0 1 0 0.991701646980898
0 1 1 1 0 0 1 0 0.991714467431311
1 1 1 1 0 0 1 0 1.00830239728066
0 0 0 0 1 0 1 0 0.893624220823793
1 0 0 0 1 0 1 0 0.972052532038055
0 1 0 0 1 0 1 0 0.99925024603908
1 1 0 0 1 0 1 0 1.00353521534274
0 0 1 0 1 0 1 0 0.936034460877391
1 0 1 0 1 0 1 0 1.00244004147031
0 1 1 0 1 0 1 0 0.957606700449097
1 1 1 0 1 0 1 0 0.989752958228835
0 0 0 1 1 0 1 0 0.902974124102524
1 0 0 1 1 0 1 0 0.986782617754947
0 1 0 1 1 0 1 0 1.00410970739048
1 1 0 1 1 0 1 0 0.994602385392908
0 0 1 1 1 0 1 0 0.978712890826191
1 0 1 1 1 0 1 0 1.00843326031769
0 1 1 1 1 0 1 0 1.00844607649311
1 1 1 1 1 0 1 0 0.994097027195436
0 0 0 0 0 1 1 0 0.760724077913354
1 0 0 0 0 1 1 0 0.830555159926536
0 1 0 0 0 1 1 0 0.988840827729516
1 1 0 0 0 1 1 0 0.991580270621368
0 0 1 0 0 1 1 0 0.751927010182862
1 0 1 0 0 1 1 0 0.991555601317652
0 1 1 0 0 1 1 0 0.989403732872022
1 1 1 0 0 1 1 0 1.00844364587672
0 0 0 1 0 1 1 0 0.848449845246292
1 0 0 1 0 1 1 0 0.991589582866564
0 1 0 1 0 1 1 0 0.995703038288959
1 1 0 1 0 1 1 0 1.0041523851604
0 0 1 1 0 1 1 0 0.726878394992618
1 0 1 1 0 1 1 0 0.991633479738059
0 1 1 1 0 1 1 0 0.991686763277409
1 1 1 1 0 1 1 0 0.99923225824821
0 0 0 0 1 1 1 0 0.943009380181219
1 0 0 0 1 1 1 0 0.981166989746507
0 1 0 0 1 1 1 0 0.991621285034817
1 1 0 0 1 1 1 0 0.994115046838218
0 0 1 0 1 1 1 0 0.985088262754033
1 0 1 0 1 1 1 0 1.00835833752612
0 1 1 0 1 1 1 0 0.964346936904164
1 1 1 0 1 1 1 0 0.990736567881655
0 0 0 1 1 1 1 0 0.91003231850919
1 0 0 1 1 1 1 0 1.00836551684394
0 1 0 1 1 1 1 0 0.961877071219608
1 1 0 1 1 1 1 0 0.991727734770923
0 0 1 1 1 1 1 0 0.945844630900012
1 0 1 1 1 1 1 0 0.991550754783492
0 1 1 1 1 1 1 0 0.972917467916406
1 1 1 1 1 1 1 0 0.988947158374098
0 0 0 0 0 0 0 1 0.60894224399281
1 0 0 0 0 0 0 1 0.701197503880261
0 1 0 0 0 0 0 1 0.946586165247653
1 1 0 0 0 0 0 1 0.982687120925089
0 0 1 0 0 0 0 1 0.917915619422338
1 0 1 0 0 0 0 1 0.991524254543617
0 1 1 0 0 0 0 1 1.00843108828061
1 1 1 0 0 0 0 1 1.0072809797793
0 0 0 1 0 0 0 1 0.918374533015199
1 0 0 1 0 0 0 1 0.958985144623971
0 1 0 1 0 0 0 1 0.983618268890887
1 1 0 1 0 0 0 1 0.993504797129052
0 0 1 1 0 0 0 1 0.991560286900606
1 0 1 1 0 0 0 1 1.00841356616762
0 1 1 1 0 0 0 1 1.0082900697333
1 1 1 1 0 0 0 1 0.991388084776843
0 0 0 0 1 0 0 1 0.786215797155557
1 0 0 0 1 0 0 1 0.926298232162449
0 1 0 0 1 0 0 1 0.99157923375242
1 1 0 0 1 0 0 1 1.00835713621939
0 0 1 0 1 0 0 1 0.991547640324488
1 0 1 0 1 0 0 1 1.00837690305338
0 1 1 0 1 0 0 1 1.00846055736653
1 1 1 0 1 0 0 1 0.999317836023741
0 0 0 1 1 0 0 1 0.904836798241147
1 0 0 1 1 0 0 1 0.978400261797838
0 1 0 1 1 0 0 1 0.952195266739972
1 1 0 1 1 0 0 1 0.944292120723293
0 0 1 1 1 0 0 1 1.00842963084814
1 0 1 1 1 0 0 1 0.991667655712692
0 1 1 1 1 0 0 1 0.996100933742191
1 1 1 1 1 0 0 1 0.991405816482182
0 0 0 0 0 1 0 1 0.644850157740702
1 0 0 0 0 1 0 1 0.724460411622757
0 1 0 0 0 1 0 1 0.958154947186315
1 1 0 0 0 1 0 1 0.990332970779899
0 0 1 0 0 1 0 1 0.866163673519307
