0 0 0 0 0 0 0 0 0.881112646566177
1 0 0 0 0 0 0 0 0.903653572315507
0 1 0 0 0 0 0 0 0.900782877064422
1 1 0 0 0 0 0 0 0.914836434432551
0 0 1 0 0 0 0 0 0.902674006323684
1 0 1 0 0 0 0 0 0.923228858734575
0 1 1 0 0 0 0 0 0.910751605654494
1 1 1 0 0 0 0 0 0.927340747283267
0 0 0 1 0 0 0 0 0.932172921337843
1 0 0 1 0 0 0 0 0.998419241789881
0 1 0 1 0 0 0 0 0.982877883347618
1 1 0 1 0 0 0 0 0.997318991108735
0 0 1 1 0 0 0 0 0.976564559023146
1 0 1 1 0 0 0 0 0.9999779235488
0 1 1 1 0 0 0 0 0.991607479480748
1 1 1 1 0 0 0 0 0.999892298084769
0 0 0 0 1 0 0 0 0.888489851857326
1 0 0 0 1 0 0 0 0.923507200130838
0 1 0 0 1 0 0 0 0.895875365404332
1 1 0 0 1 0 0 0 0.939949076268062
0 0 1 0 1 0 0 0 0.91395600734768
1 0 1 0 1 0 0 0 0.983009898073774
0 1 1 0 1 0 0 0 0.909239467127759
1 1 1 0 1 0 0 0 0.964955024090713
0 0 0 1 1 0 0 0 0.938337702792335
1 0 0 1 1 0 0 0 1.00000217085049
0 1 0 1 1 0 0 0 0.940835934819382
1 1 0 1 1 0 0 0 0.999936406931655
0 0 1 1 1 0 0 0 0.999930924151236
1 0 1 1 1 0 0 0 0.999971812855878
0 1 1 1 1 0 0 0 0.999936523132518
1 1 1 1 1 0 0 0 0.998710837706947
0 0 0 0 0 1 0 0 0.894048191041348
1 0 0 0 0 1 0 0 0.914826099625912
0 1 0 0 0 1 0 0 0.895930673625511
1 1 0 0 0 1 0 0 0.910677307887288
0 0 1 0 0 1 0 0 0.912436656162018
1 0 1 0 0 1 0 0 0.941220603198351
0 1 1 0 0 1 0 0 0.91120317552643
1 1 1 0 0 1 0 0 0.921143637416949
0 0 0 1 0 1 0 0 0.998744752794328
1 0 0 1 0 1 0 0 0.99811508200956
0 1 0 1 0 1 0 0 0.935172514843045
1 1 0 1 0 1 0 0 0.999954334863662
0 0 1 1 0 1 0 0 0.999886941860433
1 0 1 1 0 1 0 0 0.999971337904376
0 1 1 1 0 1 0 0 0.999976433926416
1 1 1 1 0 1 0 0 0.993713688176404
0 0 0 0 1 1 0 0 0.910045386040932
1 0 0 0 1 1 0 0 0.921831398872463
0 1 0 0 1 1 0 0 0.922039194185566
1 1 0 0 1 1 0 0 0.979608303419412
0 0 1 0 1 1 0 0 0.910588103766102
1 0 1 0 1 1 0 0 0.929342495265331
0 1 1 0 1 1 0 0 0.90786103413998
1 1 1 0 1 1 0 0 0.953702264810867
0 0 0 1 1 1 0 0 0.999921351220378
1 0 0 1 1 1 0 0 0.999896250554131
0 1 0 1 1 1 0 0 0.996029794221883
1 1 0 1 1 1 0 0 1.00002980995066
0 0 1 1 1 1 0 0 0.979993747191558
1 0 1 1 1 1 0 0 0.999957217560056
0 1 1 1 1 1 0 0 0.968338739157455
1 1 1 1 1 1 0 0 0.996511410126336
0 0 0 0 0 0 1 0 0.920341052427561
1 0 0 0 0 0 1 0 0.990355762780592
0 1 0 0 0 0 1 0 0.996826173834951
1 1 0 0 0 0 1 0 0.991287727511184
0 0 1 0 0 0 1 0 0.944581435993352
1 0 1 0 0 0 1 0 0.999966508198687
0 1 1 0 0 0 1 0 0.986739160679167
1 1 1 0 0 0 1 0 0.99279500237817
0 0 0 1 0 0 1 0 0.940843992225199
1 0 0 1 0 0 1 0 0.999998864201146
0 1 0 1 0 0 1 0 0.999953783442256
1 1 0 1 0 0 1 0 0.999912434828182
0 0 1 1 0 0 1 0 0.976667420859553
1 0 1 1 0 0 1 0 0.999881922118112
0 1 1 1 0 0 1 0 0.982239735510702
1 1 1 1 0 0 1 0 0.99834960126651
0 0 0 0 1 0 1 0 0.947910108615169
1 0 0 0 1 0 1 0 0.9991394133766
0 1 0 0 1 0 1 0 0.945129869020567
1 1 0 0 1 0 1 0 0.991308072736516
0 0 1 0 1 0 1 0 0.950871297209935
1 0 1 0 1 0 1 0 0.99994092215384
0 1 1 0 1 0 1 0 0.933564361037742
1 1 1 0 1 0 1 0 0.998462639882047
0 0 0 1 1 0 1 0 1.00001108467753
1 0 0 1 1 0 1 0 0.999960574727961
0 1 0 1 1 0 1 0 0.999891282128014
1 1 0 1 1 0 1 0 1.00000017656793
0 0 1 1 1 0 1 0 0.999927250058784
1 0 1 1 1 0 1 0 0.999978547666774
0 1 1 1 1 0 1 0 0.999992293707589
1 1 1 1 1 0 1 0 0.999900403141146
0 0 0 0 0 1 1 0 0.933196688294008
1 0 0 0 0 1 1 0 0.995390706606297
0 1 0 0 0 1 1 0 0.928985626801988
1 1 0 0 0 1 1 0 0.969280708198029
0 0 1 0 0 1 1 0 0.999977883041564
1 0 1 0 0 1 1 0 0.999935456698881
0 1 1 0 0 1 1 0 0.991562007697242
1 1 1 0 0 1 1 0 1.00000146450428
0 0 0 1 0 1 1 0 0.998964178360016
1 0 0 1 0 1 1 0 0.999880373664822
0 1 0 1 0 1 1 0 0.930479650400602
1 1 0 1 0 1 1 0 0.999968337458744
0 0 1 1 0 1 1 0 0.999935025425522
1 0 1 1 0 1 1 0 1.00002652472504
0 1 1 1 0 1 1 0 1.00003216650799
1 1 1 1 0 1 1 0 0.99994948805793
0 0 0 0 1 1 1 0 0.995671506176484
1 0 0 0 1 1 1 0 0.994717135061824
0 1 0 0 1 1 1 0 0.999905081115537
1 1 0 0 1 1 1 0 0.987182326224892
0 0 1 0 1 1 1 0 0.994888370669769
1 0 1 0 1 1 1 0 1.00001125255932
0 1 1 0 1 1 1 0 0.964461170755295
1 1 1 0 1 1 1 0 0.999116392206878
0 0 0 1 1 1 1 0 0.991459056681527
1 0 0 1 1 1 1 0 0.997101532876525
0 1 0 1 1 1 1 0 0.953051282848687
1 1 0 1 1 1 1 0 0.999954029800952
0 0 1 1 1 1 1 0 0.964967135085909
1 0 1 1 1 1 1 0 0.999916885063326
0 1 1 1 1 1 1 0 0.992257332342984
1 1 1 1 1 1 1 0 0.99922340553732
0 0 0 0 0 0 0 1 0.918447828295545
1 0 0 0 0 0 0 1 0.940228519597266
0 1 0 0 0 0 0 1 0.932429013661149
1 1 0 0 0 0 0 1 0.999903828031623
0 0 1 0 0 0 0 1 1.00001297641925
1 0 1 0 0 0 0 1 0.981496913289744
0 1 1 0 0 0 0 1 0.999991641584325
1 1 1 0 0 0 0 1 0.999907159607763
0 0 0 1 0 0 0 1 0.999960563239276
1 0 0 1 0 0 0 1 0.999969470597645
0 1 0 1 0 0 0 1 0.938783134522801
1 1 0 1 0 0 0 1 0.997379828886555
0 0 1 1 0 0 0 1 0.993209749520936
1 0 1 1 0 0 0 1 0.999944570353999
0 1 1 1 0 0 0 1 0.992392379953472
1 1 1 1 0 0 0 1 0.998344901046441
0 0 0 0 1 0 0 1 0.933912742472942
1 0 0 0 1 0 0 1 0.998316714807137
0 1 0 0 1 0 0 1 0.967922764387558
1 1 0 0 1 0 0 1 0.999928829698326
0 0 1 0 1 0 0 1 0.999981996858967
1 0 1 0 1 0 0 1 0.999961737960151
0 1 1 0 1 0 0 1 0.999950807562362
1 1 1 0 1 0 0 1 0.997671910962292
0 0 0 1 1 0 0 1 0.979274952878207
1 0 0 1 1 0 0 1 0.997302735907053
0 1 0 1 1 0 0 1 0.968657931442524
1 1 0 1 1 0 0 1 1.00002217455095
0 0 1 1 1 0 0 1 1.00002513135918
1 0 1 1 1 0 0 1 0.993758475578168
0 1 1 1 1 0 0 1 0.999955504840004
1 1 1 1 1 0 0 1 0.999610252757764
0 0 0 0 0 1 0 1 0.937926817883158
1 0 0 0 0 1 0 1 0.995995602688279
0 1 0 0 0 1 0 1 0.994620767743293
1 1 0 0 0 1 0 1 0.943457147795083
0 0 1 0 0 1 0 1 0.980380585288335
1 0 1 0 0 1 0 1 0.999964599606462
0 1 1 0 0 1 0 1 0.999947897684667
1 1 1 0 0 1 0 1 0.999958970474126
0 0 0 1 0 1 0 1 0.995091096638317
1 0 0 1 0 1 0 1 0.999959693494248
0 1 0 1 0 1 0 1 0.923256561639636
1 1 0 1 0 1 0 1 0.942888438713888
0 0 1 1 0 1 0 1 0.993183679005246
1 0 1 1 0 1 0 1 1.00000884847186
0 1 1 1 0 1 0 1 0.999973938567664
1 1 1 1 0 1 0 1 0.99435295187231
0 0 0 0 1 1 0 1 0.985257625015425
1 0 0 0 1 1 0 1 0.999903883844141
0 1 0 0 1 1 0 1 0.999899281276285
1 1 0 0 1 1 0 1 0.981558895914842
0 0 1 0 1 1 0 1 0.9998996035447
1 0 1 0 1 1 0 1 1.00001143573889
0 1 1 0 1 1 0 1 0.999997728220083
1 1 1 0 1 1 0 1 0.997081270523733
0 0 0 1 1 1 0 1 0.997660473182464
1 0 0 1 1 1 0 1 0.999982803977088
0 1 0 1 1 1 0 1 0.949230785550827
1 1 0 1 1 1 0 1 0.999925553774293
0 0 1 1 1 1 0 1 1.00002640194353
1 0 1 1 1 1 0 1 0.999983988050604
0 1 1 1 1 1 0 1 0.996336872948151
1 1 1 1 1 1 0 1 0.999539978254097
0 0 0 0 0 0 1 1 0.99829247476505
1 0 0 0 0 0 1 1 0.999972127242625
0 1 0 0 0 0 1 1 0.999987559398573
1 1 0 0 0 0 1 1 0.999935025495183
0 0 1 0 0 0 1 1 0.999955774420162
1 0 1 0 0 0 1 1 0.999892385355144
0 1 1 0 0 0 1 1 0.999937409319834
1 1 1 0 0 0 1 1 0.999962621232764
0 0 0 1 0 0 1 1 0.999879877386518
1 0 0 1 0 0 1 1 0.999947922679922
0 1 0 1 0 0 1 1 0.99994244858082
1 1 0 1 0 0 1 1 0.999990890162526
0 0 1 1 0 0 1 1 0.992030119775514
1 0 1 1 0 0 1 1 1.00000105671757
0 1 1 1 0 0 1 1 0.999981024138025
1 1 1 1 0 0 1 1 0.999786480245346
0 0 0 0 1 0 1 1 0.999985069851905
1 0 0 0 1 0 1 1 0.999960258503729
0 1 0 0 1 0 1 1 0.986749269838296
1 1 0 0 1 0 1 1 1.00001117315749
0 0 1 0 1 0 1 1 0.999890878711746
1 0 1 0 1 0 1 1 1.00000245161763
0 1 1 0 1 0 1 1 1.00001216145604
1 1 1 0 1 0 1 1 0.999754954780683
0 0 0 1 1 0 1 1 0.996932444174338
1 0 0 1 1 0 1 1 0.999407908835975
0 1 0 1 1 0 1 1 0.992889869024665
1 1 0 1 1 0 1 1 0.99991214294987
0 0 1 1 1 0 1 1 1.00002338342894
1 0 1 1 1 0 1 1 0.999926779884649
0 1 1 1 1 0 1 1 0.999909698634125
1 1 1 1 1 0 1 1 0.999956821883998
0 0 0 0 0 1 1 1 0.996058468849751
1 0 0 0 0 1 1 1 0.999947770479037
0 1 0 0 0 1 1 1 0.984017435694789
1 1 0 0 0 1 1 1 0.999952274653594
0 0 1 0 0 1 1 1 0.999929048296207
1 0 1 0 0 1 1 1 1.00000330959177
0 1 1 0 0 1 1 1 0.999971485486254
1 1 1 0 0 1 1 1 0.999934505041549
0 0 0 1 0 1 1 1 0.999929646886415
1 0 0 1 0 1 1 1 0.999939686028763
0 1 0 1 0 1 1 1 0.947485097218079
1 1 0 1 0 1 1 1 0.99855235288541
0 0 1 1 0 1 1 1 0.999983151528524
1 0 1 1 0 1 1 1 0.999938662520595
0 1 1 1 0 1 1 1 0.99991734308993
1 1 1 1 0 1 1 1 0.999587649766316
0 0 0 0 1 1 1 1 0.999937498305755
1 0 0 0 1 1 1 1 1.0000161843834
0 1 0 0 1 1 1 1 0.999977339157401
1 1 0 0 1 1 1 1 0.999965287907936
0 0 1 0 1 1 1 1 0.999995661256923
1 0 1 0 1 1 1 1 0.999907901914924
0 1 1 0 1 1 1 1 0.999959701270661
1 1 1 0 1 1 1 1 1.00003491622315
0 0 0 1 1 1 1 1 0.999941809657962
1 0 0 1 1 1 1 1 0.999931296231146
0 1 0 1 1 1 1 1 0.99810047329659
1 1 0 1 1 1 1 1 0.999912300964551
0 0 1 1 1 1 1 1 0.999905425496024
1 0 1 1 1 1 1 1 1.00002549195644
0 1 1 1 1 1 1 1 0.996559338342626
1 1 1 1 1 1 1 1 0.999822111220811
