0 0 0 0 0 0 0 0 0.627985932782472
1 0 0 0 0 0 0 0 0.771141865736188
0 1 0 0 0 0 0 0 0.725532341827182
1 1 0 0 0 0 0 0 0.8304563107365
0 0 1 0 0 0 0 0 0.786016828365181
1 0 1 0 0 0 0 0 0.908086631468979
0 1 1 0 0 0 0 0 0.829953600783175
1 1 1 0 0 0 0 0 0.927237087508759
0 0 0 1 0 0 0 0 0.884173624579202
1 0 0 1 0 0 0 0 0.998451103625098
0 1 0 1 0 0 0 0 0.936049969563224
1 1 0 1 0 0 0 0 0.997199077481486
0 0 1 1 0 0 0 0 0.954080062270123
1 0 1 1 0 0 0 0 0.99997152652759
0 1 1 1 0 0 0 0 0.991488212932951
1 1 1 1 0 0 0 0 1.0000043187146
0 0 0 0 1 0 0 0 0.727916499499701
1 0 0 0 1 0 0 0 0.850011494801984
0 1 0 0 1 0 0 0 0.784963049162446
1 1 0 0 1 0 0 0 0.939804468502119
0 0 1 0 1 0 0 0 0.8568933205158
1 0 1 0 1 0 0 0 0.957771797733022
0 1 1 0 1 0 0 0 0.83947803711866
1 1 1 0 1 0 0 0 0.964973440863153
0 0 0 1 1 0 0 0 0.938362529600098
1 0 0 1 1 0 0 0 0.999911679313514
0 1 0 1 1 0 0 0 0.920235574073773
1 1 0 1 1 0 0 0 1.0000050479869
0 0 1 1 1 0 0 0 0.999944229211638
1 0 1 1 1 0 0 0 1.00001776367932
0 1 1 1 1 0 0 0 0.998448304977207
1 1 1 1 1 0 0 0 0.998671895181445
0 0 0 0 0 1 0 0 0.693222603150279
1 0 0 0 0 1 0 0 0.797093924123571
0 1 0 0 0 1 0 0 0.728685561160171
1 1 0 0 0 1 0 0 0.806893078723425
0 0 1 0 0 1 0 0 0.826662402168281
1 0 1 0 0 1 0 0 0.926239145683418
0 1 1 0 0 1 0 0 0.869221238629555
1 1 1 0 0 1 0 0 0.917734467537234
0 0 0 1 0 1 0 0 0.976207204464593
1 0 0 1 0 1 0 0 0.998089057955932
0 1 0 1 0 1 0 0 0.879992462806213
1 1 0 1 0 1 0 0 0.977189957549021
0 0 1 1 0 1 0 0 0.999899634787332
1 0 1 1 0 1 0 0 1.00000620785483
0 1 1 1 0 1 0 0 0.999899350351951
1 1 1 1 0 1 0 0 0.993730953435788
0 0 0 0 1 1 0 0 0.809163032844139
1 0 0 0 1 1 0 0 0.844200184288822
0 1 0 0 1 1 0 0 0.886404414007153
1 1 0 0 1 1 0 0 0.946826316959199
0 0 1 0 1 1 0 0 0.861430358745052
1 0 1 0 1 1 0 0 0.904189381057009
0 1 1 0 1 1 0 0 0.878066494978384
1 1 1 0 1 1 0 0 0.953707592035998
0 0 0 1 1 1 0 0 0.99989845612522
1 0 0 1 1 1 0 0 0.999982430225137
0 1 0 1 1 1 0 0 0.960879132829754
1 1 0 1 1 1 0 0 1.00006035337572
0 0 1 1 1 1 0 0 0.980012316636758
1 0 1 1 1 1 0 0 1.00000854850335
0 1 1 1 1 1 0 0 0.968341044382229
1 1 1 1 1 1 0 0 0.996547794085865
0 0 0 0 0 0 1 0 0.860056094213879
